OwnerUserId	PostId	ParentId	PostTypeID
40521	35145125	35145090	2
2379919	35145120	35145090	2
5058218	35085720	35085655	2
4987197	35071667	35071519	2
2773837	35071653	35071519	2
459750	35028169	35027929	2
3185459	34827989	34827591	2
4348186	34766315	34763292	2
3305976	34763567	34763292	2
2633591	34763555	34763292	2
5152732	34565458	34565404	2
1447509	34585208	34584923	2
2738863	34585033	34584923	2
157247	34565435	34565404	2
4880322	34565486	34565404	2
1346234	34440104	34356460	2
2065704	34432757	34432656	2
5645769	34387883	34387854	2
2479962	34337880	34337650	2
463319	34322767	34318826	2
2144140	34319394	34318826	2
19068	34274952	34274748	2
5640086	34192489	34192285	2
650060	34156353	34154694	2
5055063	34123280	34123143	2
5630456	34044911	34042787	2
2560687	33928748	33928557	2
4119808	33900822	33898166	2
4388034	33552626	33546094	2
4328192	33537210	33536746	2
5488258	33471970	33469653	2
5125846	33471420	33471104	2
1799206	33471261	33471104	2
5469248	33470038	33469653	2
4222048	33459585	33457573	2
5397708	33457634	33457573	2
5503458	33417349	33416897	2
218828	33391553	33391473	2
600486	33288873	33288600	2
3358027	33288711	33288600	2
4264463	33288794	33288600	2
3352359	33288736	33288600	2
3281028	33186727	33185874	2
1427878	33186392	33185874	2
3645827	33118265	33117991	2
2460760	33098676	33098231	2
484082	33033673	33032266	2
1359623	33032647	33032266	2
318938	32991947	26088145	2
694736	32860222	32860132	2
844726	32833723	32833644	2
5334486	32833777	32833644	2
1175966	32809409	32809319	2
2491049	32809351	32809319	2
4362001	32809401	32809319	2
2801559	32711264	32710578	2
1059101	32710924	32710578	2
1407478	32710632	32710578	2
816620	32709103	32708949	2
1548301	32707348	32707339	2
3190403	32683538	32683415	2
5222895	32653262	32623938	2
2660683	32651636	32651596	2
3510872	32631276	32629377	2
5202722	32618786	32617895	2
4993460	32562231	32561769	2
3518319	32562170	32561769	2
3527537	32563225	32561769	2
462627	32552268	32552250	2
4874271	32552274	32552250	2
4180481	32547927	32547881	2
2200659	32547925	32547881	2
3756458	32537272	32537101	2
4136873	32537236	32537101	2
5243260	32511648	32511485	2
5201592	32358980	32358821	2
1938988	32358883	32358821	2
3353357	32313087	32308285	2
5117170	32303223	32302668	2
348589	32289729	23993853	2
3922248	32265656	30842681	2
3072566	32191171	32190899	2
5185185	32121254	32121006	2
3034932	32121073	32121006	2
4381265	32036352	32036249	2
2263631	32036275	32036249	2
1850787	32034464	32032791	2
5204792	32032979	32032791	2
3714122	31939299	31938729	2
2511404	31939099	31938729	2
5019360	31938814	31938729	2
4046233	31938918	31938729	2
3804177	31933562	31933430	2
983476	31933480	31933430	2
1394728	31819316	31818618	2
2639659	31790396	31789306	2
693614	31789707	31789306	2
519413	31720541	31720415	2
1276136	31628428	31628161	2
5140776	31617154	31616960	2
3474494	31577951	31577923	2
1069055	31540645	31540357	2
1693951	31538473	31538299	2
1250860	31470732	31469830	2
4699406	31471168	31469830	2
114251	31467916	31467891	2
1250185	31432867	31432298	2
1125167	31423893	31423727	2
4803688	31402161	31399488	2
1445256	31399829	31399488	2
4598470	31393682	31387989	2
14104	31385011	31384856	2
1179077	31213845	31213649	2
4884116	31213822	31213649	2
3691686	31213707	31213649	2
2294907	31109539	31106836	2
4929433	31114558	30938345	2
1936710	31109483	31106836	2
1120530	31108479	31106836	2
572827	31102075	31101753	2
825094	31102040	31101753	2
2558622	31055241	31055084	2
1568684	31007088	31006798	2
2399035	30965906	30963472	2
4407926	30963687	30963472	2
4825637	30938504	30938345	2
2581152	30910678	30909320	2
4416871	30909502	30909320	2
575820	30894840	30894540	2
1511043	30878736	30878295	2
3344111	30878562	30878295	2
1048455	30842901	30842681	2
1466614	25668306	25668179	2
128165	23993912	23993853	2
367949	10990737	10963908	2
542369	14221177	13573730	2
1359931	13575047	13573730	2
1750604	13573977	13573730	2
558021	10963944	10963908	2
1443630	10964040	10963908	2
2549581	30822314	30822147	2
4156037	30822296	30822147	2
3900153	30809968	30809853	2
2690982	30699612	30698988	2
330092	30584085	30584041	2
330092	30567316	30567234	2
1521021	30366986	30366783	2
1086344	30366867	30366783	2
2025923	30366803	30366783	2
3474494	30364278	30364113	2
14104	30364212	30364113	2
4715098	30364209	30364113	2
4797356	30327043	30326637	2
2213106	30223149	30222643	2
4171295	30223158	30222643	2
3088826	30199320	30198913	2
3053838	30161046	30160370	2
1908331	30160802	30160370	2
3037257	30160394	30160370	2
1974829	30110248	30110205	2
2903436	30110281	30110205	2
3747872	30093415	30093086	2
693275	30093627	30093086	2
4406499	30064522	30064422	2
3159055	30064455	30064422	2
1586174	29863279	29863087	2
4800248	29748838	29748535	2
4772988	29748921	29748535	2
4791309	29748874	29748535	2
4794071	29748728	29748535	2
1568152	29748721	29748535	2
4702470	29748619	29748535	2
4536543	29594752	29594613	2
3514523	29594830	29594613	2
4700922	29594786	29594613	2
3744244	29366611	29366033	2
3928045	29366597	29366033	2
1692028	29101313	19890675	2
1175966	28892040	28891655	2
114251	28891855	28891655	2
604687	28809530	28809331	2
1825074	28661465	28661435	2
1496715	28661457	28661435	2
1420197	28587140	28587067	2
4481132	28555813	28554248	2
1399296	28555204	28554248	2
4003249	28471902	28466340	2
2425365	28466636	28466340	2
2065597	28326837	28326737	2
4459818	28275876	28273321	2
4132915	28274012	28273321	2
2986768	28273732	28273321	2
409473	28259616	28259586	2
4439563	28230666	28207103	2
2576539	28224305	28224122	2
2645538	28190478	28190200	2
2503403	28184541	28184514	2
113601	28077494	28077271	2
358418	28071781	28071640	2
2932725	28077552	28077271	2
1011527	28052575	28052506	2
229324	27877000	27876855	2
4073753	27876989	27876855	2
524179	27876951	27876855	2
3763554	27800066	27799915	2
4028085	27799981	27799915	2
2700880	27799957	27799915	2
1420080	27704126	27681410	2
3984780	27695832	27695502	2
3013669	27695776	27695502	2
3045251	27695567	27695502	2
1188938	27691469	27681410	2
4209746	27656631	27656535	2
4302471	27656629	27656535	2
4110311	27649574	27649487	2
3933561	27638962	27633390	2
2224996	27635080	27633390	2
4315001	27612944	27600469	2
2118422	27598034	27597836	2
4197172	27598119	27597836	2
1276697	27598053	27597836	2
1277945	27549735	27546645	2
1939443	27547530	27546645	2
4224052	27463006	27462960	2
2054977	27383932	27383827	2
4330769	27339807	27327016	2
3512094	27328688	27328577	2
994737	27328665	27328577	2
2743530	27291231	27291190	2
3852595	27291237	27291190	2
2555887	27264842	27264393	2
1597706	27264585	27264393	2
4300360	27264448	27264393	2
1483981	27253645	27252801	2
695616	27253005	27252801	2
157247	27224075	27224004	2
1007453	27224173	27224004	2
1468435	27222714	27222233	2
2490157	27222493	27222233	2
4217551	27210004	27209943	2
3149020	27209987	27209943	2
1774846	27000037	26999700	2
4266609	26999990	26999700	2
3939551	26876464	26876376	2
1290373	26862043	26861990	2
201078	26862127	26861990	2
1998217	26862353	26861990	2
2500621	26862028	26861990	2
3150426	26827210	26827143	2
289625	26807374	26807286	2
1490931	26766947	26766927	2
459603	26766963	26766927	2
2291632	26674933	26674805	2
3549636	26427387	26425268	2
4125802	26425433	26425268	2
1491895	26417719	26417489	2
1448229	26417522	26417489	2
3037257	26342092	26341922	2
4106404	26203830	26199712	2
1001831	26199844	26199712	2
3982127	26141500	26140252	2
3180551	26140611	26140252	2
2778929	26140591	26140252	2
4006919	26136474	26136402	2
2605327	26091061	26090467	2
1564931	26080324	26080227	2
1175966	26080302	26080227	2
2778527	26032779	25894982	2
4036091	26027678	25894982	2
2460760	26026524	25894982	2
4059974	25960650	25960561	2
2065597	25960609	25960561	2
3959101	25958318	25958180	2
3715564	25958252	25958180	2
2012407	25958387	25958180	2
949476	25958268	25958180	2
2696626	25934659	25934581	2
3963756	25934633	25934581	2
2333214	25934688	25934581	2
1245450	25934709	25934581	2
2912444	25855986	25855893	2
901048	25688027	25687948	2
3982777	25683813	25683248	2
2749385	25683359	25683248	2
3867290	25683353	25683248	2
3214713	25661770	25661348	2
383814	25662401	25661348	2
1727252	25661446	25661348	2
881388	25661471	25661348	2
2245570	25566361	25565955	2
3986807	25566500	25565955	2
1990993	25556951	25528035	2
2537048	25533259	25532888	2
368772	25533227	25532888	2
1817690	25528149	25528035	2
28376	25512163	25512034	2
1305911	25486909	25486809	2
1777091	25448408	25448383	2
13913	25373081	25372960	2
607407	25373155	25372960	2
3455681	25373074	25372960	2
83605	25373058	25372960	2
3802813	25314982	25313267	2
2369752	25318805	25318642	2
3941531	25310255	25310062	2
333236	19188237	19183308	2
2256325	19183331	19183308	2
2491420	19183513	19183308	2
887539	13401717	13401502	2
576732	25223596	25223488	2
3371119	25223576	25223488	2
1175966	25183528	25182696	2
2145336	25183366	25182696	2
2205553	25183327	25182696	2
2528857	25130412	25129955	2
2190870	24934045	24923065	2
3136246	24903440	24902828	2
3430879	24903075	24902828	2
2695121	24903054	24902828	2
1285027	24902850	24902828	2
965051	24872408	24872388	2
649504	24864428	24864317	2
603577	24721532	24709923	2
1858603	24539995	24539661	2
1196076	24539783	24539661	2
3198079	24506216	24487888	2
1453522	24488184	24487888	2
1282674	24308920	24308850	2
2324107	24308915	24308850	2
995579	24305170	24304871	2
2890919	24304922	24304871	2
3198767	24117573	7183448	2
3288831	24096667	24096586	2
3549636	24097142	24096586	2
941272	23921002	23920254	2
1172576	23920500	23920254	2
1491895	23705995	23705803	2
1061463	23658396	23658309	2
1457890	23649933	23484818	2
2926271	23599958	23599028	2
265736	23533755	23528203	2
2563081	23406974	23406832	2
350858	23406869	23406832	2
961478	23394381	23393503	2
2245090	23393771	23393503	2
995579	23393559	23393503	2
3085310	23393526	23393503	2
1734033	23346234	23345536	2
1023618	23345905	23345868	2
616443	23345902	23345868	2
3085310	23345889	23345868	2
1831454	23345853	23345536	2
2963652	23345682	23345536	2
3229356	23313169	23312906	2
501986	23313063	23208459	2
591097	23258030	23257455	2
1817690	23220725	23220545	2
2907255	23219155	23208459	2
726621	23209140	23208459	2
2911482	23082128	23082041	2
3478010	22889743	22889522	2
2966846	22749941	22749581	2
3467631	22733733	22730182	2
2594995	22732043	22730182	2
3400830	22727891	22727849	2
3095977	22666702	22665616	2
2849629	22666346	22665616	2
2184055	22646798	22646697	2
1817690	22610583	22610469	2
661140	22555215	22555010	2
625144	22469538	22469186	2
3068160	22432387	22327683	2
114251	22432082	22432058	2
991314	22426634	22426412	2
3412442	22362835	22362167	2
2616623	22362919	22362167	2
2728287	22362719	22362167	2
2812842	22310097	22309619	2
2204722	22227338	22226997	2
3384518	22227188	22226997	2
3050164	22199019	22165988	2
1850255	22189914	22160077	2
3311433	21917494	21915563	2
2921632	21916086	21915563	2
1250301	21883482	21882991	2
986618	21883419	21882991	2
1680941	21883509	21882991	2
706488	21870415	21868305	2
816620	21819185	21819099	2
1198509	21819160	21819099	2
2310289	21819144	21819099	2
1209018	21805975	21805947	2
3237668	21648700	21648660	2
3037257	21595615	21595520	2
3085310	21595549	21595520	2
1994629	21522197	21457699	2
3232670	21457787	21457699	2
60	21447453	21447213	2
1095101	21420236	21419759	2
853295	21420762	21419759	2
853295	21420224	21419759	2
2009336	21419816	21419759	2
914763	21419810	21419759	2
1514572	21399044	21397924	2
3232523	21362445	21361883	2
3188129	21361957	21361883	2
984830	21247072	21246982	2
2561217	21245575	21242910	2
1961198	21153055	21152305	2
1153457	21109987	21109815	2
1754467	21079370	21079276	2
114251	20832519	20832490	2
2662807	20824138	20818847	2
1880191	20820311	20818847	2
182668	20816916	20816843	2
1305676	20810633	20809867	2
584262	20784817	20783921	2
1967127	20784238	20783921	2
1817690	20742523	20742392	2
490560	20742617	20742392	2
251986	20737518	20737197	2
538828	20658718	20657672	2
796017	20658448	20657672	2
2464607	20657986	20657672	2
1961198	20437972	20435505	2
2445556	20431248	20411156	2
826290	20411717	20411156	2
1108334	20331727	20331628	2
2975123	20312815	20310920	2
1521518	20238564	20238406	2
615754	20238509	20238406	2
3030058	20238508	20238406	2
1961198	20184163	20182149	2
1713625	20018771	20018624	2
1712905	19975013	19974701	2
2976175	19974990	19974701	2
34088	19954729	19954504	2
1721198	19947416	19947189	2
2907241	19810429	19806326	2
1903142	19809058	19806326	2
1627204	19807601	19806326	2
2364363	19758035	19757987	2
1556433	19467457	19465791	2
1443866	19465846	19465791	2
2587132	19425431	19424829	2
1298762	19424861	19424829	2
1873787	19110623	19110570	2
1634945	19085907	19085790	2
2095114	18955005	18952286	2
1915437	18956487	18952286	2
1642219	18938435	18930646	2
1285871	18933192	18933134	2
2801724	18930837	18930646	2
2773318	18930761	18930646	2
2700307	18914376	18913904	2
814025	18914492	18913904	2
1499781	8535025	8534934	2
569872	8535013	8534934	2
183181	7183526	7183448	2
818182	7183479	7183448	2
129195	7183483	7183448	2
639679	18725907	18725460	2
1825286	18725853	18725460	2
2686243	18386872	18386505	2
2146515	18127340	18127298	2
2157321	18127337	18127298	2
552438	18082249	18081940	2
1762944	18053320	15842412	2
2608956	17841499	17841053	2
2266713	17733431	17733282	2
1806171	17733394	17733282	2
2595268	17733393	17733282	2
919897	17376680	17376648	2
336423	17376666	17376648	2
782676	17191384	17190727	2
118703	17190859	17190727	2
499773	17171077	17170950	2
1060276	16981672	16980262	2
846480	16980465	16980262	2
652876	16918675	16886857	2
2372284	16918000	16886857	2
1059101	16811226	16810824	2
1031766	16811016	16810824	2
499773	16692868	16692695	2
1317927	16291618	16291596	2
2063610	16213798	16203464	2
2102830	16204732	16203464	2
128165	16203511	16203464	2
2296997	16201833	15842412	2
1238887	16078222	16078108	2
2121199	15903344	15900489	2
2123290	15900603	15900489	2
937892	15900525	15900489	2
1506793	15533255	15532407	2
7426	15532767	15532407	2
1059101	15532631	15532407	2
995258	15511162	15430353	2
959385	15010427	15009996	2
1231469	15010387	15009996	2
234834	15008378	15007242	2
766570	15007823	15007242	2
1933563	14679514	13370182	2
1963951	14259316	14242670	2
1635726	13984371	13983931	2
1146094	13880953	13880156	2
753705	13780640	13778825	2
1887927	13778969	13778825	2
263525	13778839	13778825	2
1790562	13677543	13675546	2
1864743	13675591	13675546	2
165839	13675578	13675546	2
836214	13480665	13480527	2
1405492	13480640	13480527	2
1600854	13480596	13480527	2
12579	13370234	13370182	2
861940	13366087	13365573	2
1059101	13366206	13365573	2
896471	13363518	13363092	2
1774339	13363180	13363092	2
887539	13363168	13363092	2
561731	13363153	13363092	2
1385672	13349682	13349536	2
941272	13349638	13349536	2
1722529	13229214	13228850	2
741936	13229153	13228850	2
1044026	13229104	13228850	2
861940	13177150	13177049	2
757271	13177223	13177049	2
1389301	13177220	13177049	2
1305989	13177106	13177049	2
210578	13177103	13177049	2
1454478	11021175	9153975	2
1387830	12970148	12969880	2
1331272	12970128	12969880	2
1414562	12970176	12969880	2
537031	12956220	12956151	2
263525	12940564	12940518	2
1190388	12940561	12940518	2
14104	12940538	12940518	2
1726377	12892641	12892142	2
1716919	12892644	12892142	2
1733530	12841809	12644828	2
1705068	12644920	12644828	2
980875	12644915	12644828	2
1517743	12644906	12644828	2
484082	12337599	12337419	2
1469954	12337430	12337419	2
1250875	12203276	12203013	2
160971	11746424	11744743	2
843985	11716716	11694432	2
16668	11694752	11694432	2
1013426	11655289	11642961	2
1386088	11645350	11642961	2
1372195	11452225	11452159	2
1459593	11126299	11124609	2
446536	11032688	11032328	2
630716	10099133	10098688	2
519413	9699575	9699515	2
848941	9699537	9699515	2
582295	9659690	9659343	2
754961	9449972	9449895	2
918264	9431417	9431272	2
271999	9431412	9431272	2
187954	9431305	9431272	2
361684	9418857	9418472	2
752738	9418724	9418472	2
755255	9401412	9401110	2
135105	9401307	9401110	2
493662	9401273	9401110	2
572939	9401180	9401110	2
835805	9401160	9401110	2
19068	9401144	9401110	2
1190717	9154029	9153975	2
295783	8895422	8895294	2
1019753	8895416	8895294	2
382827	8895400	8895294	2
521257	8895406	8895294	2
578895	8856715	8856332	2
1042997	8696792	8692550	2
587021	8692556	8692550	2
1115604	8632312	8632248	2
615754	8551019	8550945	2
938516	8550997	8550945	2
690113	8551088	8550945	2
1091782	8550994	8550945	2
352552	8539404	8539391	2
851498	8113587	8113551	2
182542	7902708	7901124	2
200910	7901554	7901124	2
739315	7806579	7806493	2
76564	7806627	7806493	2
289625	7806525	7806493	2
371408	7789622	7789607	2
183181	7382210	7382197	2
141818	7382224	7382197	2
352693	7296990	7296955	2
901057	7296979	7296955	2
733287	6559871	6559749	2
795149	6559753	6559749	2
708907	6542601	6542486	2
13055	6542660	6542486	2
380621	6542654	6542486	2
774612	6179108	6179021	2
128165	5885382	5884270	2
646585	5214054	5213974	2
2955	5214027	5213974	2
30697	5214019	5213974	2
338208	5214011	5213974	2
43671	5214010	5213974	2
17964	5212986	5212949	2
183200	5213065	5212949	2
182668	5212971	5212949	2
1386886	5210780	5210753	2
258397	4638145	4638086	2
114584	4252450	2692137	2
459897	4141320	4141258	2
163228	4141297	4141258	2
330180	4141286	4141258	2
496599	4141285	4141258	2
886931	3800079	3799599	2
14104	3800014	3799599	2
3287	3699584	3699555	2
47738	3699601	3699555	2
13249	2743791	2743443	2
3695	2743553	2743443	2
257878	2692184	2692137	2
